Experiment	bias spectroscopy	
Saved Date	01.01.2000 00:00:00	
User		
Date	01.01.2000 00:00:00	
X (m)	4.96447E-9	
Y (m)	6.49409E-9	
Z (m)	-173.056E-9	
Z offset (m)	0E+0	
Settling time (s)	800E-6	
Integration time (s)	6E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	01.01.2000 00:00:00	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Bias calc (V)	Current (A)	Input 6 (V)	Bias (V)	OC M1 Freq. Shift (Hz)	Current [bwd] (A)	Input 6 [bwd] (V)	Bias [bwd] (V)	OC M1 Freq. Shift [bwd] (Hz)
-3.03400E-1	-2.35871E-11	1.23641E-2	-3.03400E-1	-2.30646E+1	-1.08125E-11	1.14658E-2	-3.03400E-1	-2.27672E+1
-3.04050E-1	-2.30333E-11	1.27785E-2	-3.04050E-1	-2.29494E+1	-1.53175E-11	1.12071E-2	-3.04050E-1	-2.30219E+1
-3.04700E-1	-1.65657E-11	1.22081E-2	-3.04700E-1	-2.29490E+1	-2.23916E-11	1.11076E-2	-3.04700E-1	-2.28965E+1
-3.05350E-1	-1.12078E-11	1.13172E-2	-3.05350E-1	-2.30500E+1	-2.40265E-11	1.14352E-2	-3.05350E-1	-2.29268E+1
-3.06000E-1	-1.34042E-11	1.08058E-2	-3.06000E-1	-2.26967E+1	-1.87357E-11	1.23573E-2	-3.06000E-1	-2.27656E+1
-3.06650E-1	-2.06965E-11	1.11292E-2	-3.06650E-1	-2.30443E+1	-1.20491E-11	1.29186E-2	-3.06650E-1	-2.32515E+1
-3.07300E-1	-2.46258E-11	1.14038E-2	-3.07300E-1	-2.27508E+1	-1.13821E-11	1.26160E-2	-3.07300E-1	-2.26591E+1
-3.07950E-1	-2.11367E-11	1.13698E-2	-3.07950E-1	-2.28329E+1	-1.78154E-11	1.16536E-2	-3.07950E-1	-2.28211E+1
-3.08600E-1	-1.40614E-11	1.09470E-2	-3.08600E-1	-2.30017E+1	-2.41281E-11	1.09230E-2	-3.08600E-1	-2.28934E+1
-3.09250E-1	-1.12572E-11	1.08104E-2	-3.09250E-1	-2.28664E+1	-2.28759E-11	1.10570E-2	-3.09250E-1	-2.29357E+1
-3.09900E-1	-1.59120E-11	1.13037E-2	-3.09900E-1	-2.29878E+1	-1.60537E-11	1.15792E-2	-3.09900E-1	-2.29433E+1
-3.10550E-1	-2.27407E-11	1.22445E-2	-3.10550E-1	-2.29047E+1	-1.08852E-11	1.15750E-2	-3.10550E-1	-2.28542E+1
-3.11200E-1	-2.45116E-11	1.29078E-2	-3.11200E-1	-2.29827E+1	-1.34463E-11	1.08286E-2	-3.11200E-1	-2.28598E+1
-3.11850E-1	-1.86951E-11	1.28645E-2	-3.11850E-1	-2.28515E+1	-2.08213E-11	1.02203E-2	-3.11850E-1	-2.30485E+1
-3.12500E-1	-1.20270E-11	1.23641E-2	-3.12500E-1	-2.29489E+1	-2.47939E-11	1.05907E-2	-3.12500E-1	-2.25799E+1
-3.13150E-1	-1.19668E-11	1.20088E-2	-3.13150E-1	-2.28703E+1	-2.09304E-11	1.18973E-2	-3.13150E-1	-2.28073E+1
-3.13800E-1	-1.84201E-11	1.20099E-2	-3.13800E-1	-2.30790E+1	-1.38418E-11	1.30614E-2	-3.13800E-1	-2.29189E+1
-3.14450E-1	-2.44485E-11	1.22826E-2	-3.14450E-1	-2.29716E+1	-1.12172E-11	1.32041E-2	-3.14450E-1	-2.28349E+1
-3.15100E-1	-2.31866E-11	1.21885E-2	-3.15100E-1	-2.27661E+1	-1.55513E-11	1.26192E-2	-3.15100E-1	-2.28317E+1
-3.15750E-1	-1.63632E-11	1.14711E-2	-3.15750E-1	-2.28818E+1	-2.30622E-11	1.20610E-2	-3.15750E-1	-2.28693E+1
-3.16400E-1	-1.11796E-11	1.05752E-2	-3.16400E-1	-2.29900E+1	-2.42498E-11	1.22882E-2	-3.16400E-1	-2.27779E+1
-3.17050E-1	-1.38354E-11	1.02051E-2	-3.17050E-1	-2.29907E+1	-1.84210E-11	1.28794E-2	-3.17050E-1	-2.30176E+1
-3.17700E-1	-2.11734E-11	1.03553E-2	-3.17700E-1	-2.29050E+1	-1.21755E-11	1.30611E-2	-3.17700E-1	-2.30193E+1
-3.18350E-1	-2.50608E-11	1.08535E-2	-3.18350E-1	-2.26181E+1	-1.22023E-11	1.23964E-2	-3.18350E-1	-2.30869E+1
-3.19000E-1	-2.08594E-11	1.09458E-2	-3.19000E-1	-2.28332E+1	-1.91634E-11	1.16939E-2	-3.19000E-1	-2.28643E+1
-3.19650E-1	-1.38940E-11	1.04221E-2	-3.19650E-1	-2.30721E+1	-2.48361E-11	1.16280E-2	-3.19650E-1	-2.30837E+1
-3.20300E-1	-1.15826E-11	9.81203E-3	-3.20300E-1	-2.25800E+1	-2.30131E-11	1.24451E-2	-3.20300E-1	-2.27827E+1
-3.20950E-1	-1.64701E-11	9.84105E-3	-3.20950E-1	-2.28435E+1	-1.59810E-11	1.33784E-2	-3.20950E-1	-2.30979E+1
-3.21600E-1	-2.34595E-11	1.05563E-2	-3.21600E-1	-2.30511E+1	-1.15473E-11	1.37853E-2	-3.21600E-1	-2.27415E+1
-3.22250E-1	-2.42198E-11	1.14201E-2	-3.22250E-1	-2.28111E+1	-1.43980E-11	1.33705E-2	-3.22250E-1	-2.30550E+1
-3.22900E-1	-1.82609E-11	1.17135E-2	-3.22900E-1	-2.29871E+1	-2.15888E-11	1.29740E-2	-3.22900E-1	-2.29741E+1
-3.23550E-1	-1.18271E-11	1.15779E-2	-3.23550E-1	-2.29743E+1	-2.53124E-11	1.31461E-2	-3.23550E-1	-2.28115E+1
-3.24200E-1	-1.22357E-11	1.14076E-2	-3.24200E-1	-2.30581E+1	-2.14870E-11	1.35102E-2	-3.24200E-1	-2.29554E+1
-3.24850E-1	-1.88325E-11	1.15422E-2	-3.24850E-1	-2.31184E+1	-1.39933E-11	1.34595E-2	-3.24850E-1	-2.30425E+1
-3.25500E-1	-2.44621E-11	1.21931E-2	-3.25500E-1	-2.29111E+1	-1.20022E-11	1.27490E-2	-3.25500E-1	-2.30176E+1
-3.26150E-1	-2.29117E-11	1.26195E-2	-3.26150E-1	-2.32282E+1	-1.70956E-11	1.18826E-2	-3.26150E-1	-2.29911E+1
-3.26800E-1	-1.57592E-11	1.21736E-2	-3.26800E-1	-2.28885E+1	-2.44648E-11	1.17048E-2	-3.26800E-1	-2.30909E+1
-3.27450E-1	-1.14250E-11	1.15875E-2	-3.27450E-1	-2.29166E+1	-2.51871E-11	1.20452E-2	-3.27450E-1	-2.26995E+1
-3.28100E-1	-1.43704E-11	1.15582E-2	-3.28100E-1	-2.30289E+1	-1.90497E-11	1.26121E-2	-3.28100E-1	-2.27564E+1
-3.28750E-1	-2.14183E-11	1.22835E-2	-3.28750E-1	-2.31048E+1	-1.26724E-11	1.27434E-2	-3.28750E-1	-2.28594E+1
-3.29400E-1	-2.48529E-11	1.30378E-2	-3.29400E-1	-2.26459E+1	-1.35558E-11	1.21244E-2	-3.29400E-1	-2.31126E+1
-3.30050E-1	-2.07011E-11	1.29528E-2	-3.30050E-1	-2.29603E+1	-2.02946E-11	1.14183E-2	-3.30050E-1	-2.28900E+1
-3.30700E-1	-1.34695E-11	1.20969E-2	-3.30700E-1	-2.27692E+1	-2.58492E-11	1.12763E-2	-3.30700E-1	-2.30432E+1
-3.31350E-1	-1.18661E-11	1.13011E-2	-3.31350E-1	-2.31031E+1	-2.38297E-11	1.19707E-2	-3.31350E-1	-2.27708E+1
-3.32000E-1	-1.70191E-11	1.13863E-2	-3.32000E-1	-2.31883E+1	-1.66632E-11	1.28026E-2	-3.32000E-1	-2.29290E+1
-3.32650E-1	-2.40032E-11	1.20667E-2	-3.32650E-1	-2.28277E+1	-1.27375E-11	1.31914E-2	-3.32650E-1	-2.26858E+1
-3.33300E-1	-2.46457E-11	1.23142E-2	-3.33300E-1	-2.30040E+1	-1.60607E-11	1.27765E-2	-3.33300E-1	-2.30972E+1
-3.33950E-1	-1.81779E-11	1.16691E-2	-3.33950E-1	-2.28938E+1	-2.32395E-11	1.23172E-2	-3.33950E-1	-2.30139E+1
-3.34600E-1	-1.20625E-11	1.06163E-2	-3.34600E-1	-2.27317E+1	-2.61991E-11	1.23333E-2	-3.34600E-1	-2.28757E+1
-3.35250E-1	-1.29914E-11	1.02315E-2	-3.35250E-1	-2.29857E+1	-2.15172E-11	1.29202E-2	-3.35250E-1	-2.30139E+1
-3.35900E-1	-2.00315E-11	1.09228E-2	-3.35900E-1	-2.30698E+1	-1.45127E-11	1.35802E-2	-3.35900E-1	-2.30841E+1
-3.36550E-1	-2.51890E-11	1.18466E-2	-3.36550E-1	-2.28082E+1	-1.33748E-11	1.35185E-2	-3.36550E-1	-2.28986E+1
-3.37200E-1	-2.30994E-11	1.19049E-2	-3.37200E-1	-2.30242E+1	-1.87944E-11	1.27645E-2	-3.37200E-1	-2.29044E+1
-3.37850E-1	-1.59448E-11	1.09657E-2	-3.37850E-1	-2.30084E+1	-2.53646E-11	1.18742E-2	-3.37850E-1	-2.29304E+1
-3.38500E-1	-1.18323E-11	9.90131E-3	-3.38500E-1	-2.28876E+1	-2.62074E-11	1.17157E-2	-3.38500E-1	-2.32278E+1
-3.39150E-1	-1.58065E-11	9.71730E-3	-3.39150E-1	-2.28695E+1	-1.96285E-11	1.18341E-2	-3.39150E-1	-2.28465E+1
-3.39800E-1	-2.28160E-11	1.05191E-2	-3.39800E-1	-2.29906E+1	-1.37516E-11	1.18978E-2	-3.39800E-1	-2.30370E+1
-3.40450E-1	-2.58198E-11	1.13257E-2	-3.40450E-1	-2.30316E+1	-1.50226E-11	1.13284E-2	-3.40450E-1	-2.28617E+1
-3.41100E-1	-2.08875E-11	1.14051E-2	-3.41100E-1	-2.29556E+1	-2.20403E-11	1.06035E-2	-3.41100E-1	-2.32331E+1
-3.41750E-1	-1.38948E-11	1.09818E-2	-3.41750E-1	-2.29154E+1	-2.70806E-11	1.04317E-2	-3.41750E-1	-2.31287E+1
-3.42400E-1	-1.26413E-11	1.08031E-2	-3.42400E-1	-2.30233E+1	-2.45754E-11	1.11315E-2	-3.42400E-1	-2.27365E+1
-3.43050E-1	-1.86138E-11	1.10992E-2	-3.43050E-1	-2.30922E+1	-1.75104E-11	1.20463E-2	-3.43050E-1	-2.29878E+1
-3.43700E-1	-2.52049E-11	1.18120E-2	-3.43700E-1	-2.31853E+1	-1.34939E-11	1.23112E-2	-3.43700E-1	-2.31094E+1
-3.44350E-1	-2.52847E-11	1.20083E-2	-3.44350E-1	-2.27753E+1	-1.75540E-11	1.19055E-2	-3.44350E-1	-2.29077E+1
-3.45000E-1	-1.89272E-11	1.18111E-2	-3.45000E-1	-2.30312E+1	-2.44932E-11	1.15048E-2	-3.45000E-1	-2.29789E+1
-3.45650E-1	-1.31317E-11	1.13540E-2	-3.45650E-1	-2.31318E+1	-2.72034E-11	1.18483E-2	-3.45650E-1	-2.31561E+1
-3.46300E-1	-1.45761E-11	1.11055E-2	-3.46300E-1	-2.29600E+1	-2.26261E-11	1.25712E-2	-3.46300E-1	-2.30802E+1
-3.46950E-1	-2.18037E-11	1.14035E-2	-3.46950E-1	-2.29191E+1	-1.54741E-11	1.28234E-2	-3.46950E-1	-2.31277E+1
-3.47600E-1	-2.62182E-11	1.14031E-2	-3.47600E-1	-2.30935E+1	-1.44483E-11	1.19846E-2	-3.47600E-1	-2.29546E+1
-3.48250E-1	-2.37250E-11	1.12095E-2	-3.48250E-1	-2.30032E+1	-2.04920E-11	1.07638E-2	-3.48250E-1	-2.29454E+1
-3.48900E-1	-1.64670E-11	1.07008E-2	-3.48900E-1	-2.29633E+1	-2.67645E-11	1.02213E-2	-3.48900E-1	-2.29170E+1
-3.49550E-1	-1.29103E-11	1.04957E-2	-3.49550E-1	-2.29712E+1	-2.62455E-11	1.10108E-2	-3.49550E-1	-2.30561E+1
-3.50200E-1	-1.71696E-11	1.05012E-2	-3.50200E-1	-2.32284E+1	-1.95571E-11	1.23899E-2	-3.50200E-1	-2.32439E+1
-3.50850E-1	-2.45821E-11	1.07271E-2	-3.50850E-1	-2.30551E+1	-1.40821E-11	1.31647E-2	-3.50850E-1	-2.29744E+1
-3.51500E-1	-2.70168E-11	1.07992E-2	-3.51500E-1	-2.26687E+1	-1.56131E-11	1.27949E-2	-3.51500E-1	-2.32670E+1
-3.52150E-1	-2.21691E-11	1.04129E-2	-3.52150E-1	-2.32040E+1	-2.30799E-11	1.21558E-2	-3.52150E-1	-2.29699E+1
-3.52800E-1	-1.50107E-11	9.92529E-3	-3.52800E-1	-2.28907E+1	-2.77600E-11	1.20212E-2	-3.52800E-1	-2.31368E+1
-3.53450E-1	-1.42857E-11	9.63798E-3	-3.53450E-1	-2.31884E+1	-2.43137E-11	1.24398E-2	-3.53450E-1	-2.28247E+1
-3.54100E-1	-2.03957E-11	1.01550E-2	-3.54100E-1	-2.32261E+1	-1.71294E-11	1.25673E-2	-3.54100E-1	-2.32957E+1
-3.54750E-1	-2.67663E-11	1.10129E-2	-3.54750E-1	-2.29281E+1	-1.38135E-11	1.18628E-2	-3.54750E-1	-2.26861E+1
-3.55400E-1	-2.60405E-11	1.16154E-2	-3.55400E-1	-2.30138E+1	-1.83187E-11	1.06243E-2	-3.55400E-1	-2.29788E+1
-3.56050E-1	-1.92104E-11	1.15235E-2	-3.56050E-1	-2.30185E+1	-2.52353E-11	9.71678E-3	-3.56050E-1	-2.29967E+1
-3.56700E-1	-1.40273E-11	1.09190E-2	-3.56700E-1	-2.30325E+1	-2.68305E-11	9.65475E-3	-3.56700E-1	-2.30490E+1
-3.57350E-1	-1.59155E-11	1.04999E-2	-3.57350E-1	-2.28621E+1	-2.17812E-11	1.00365E-2	-3.57350E-1	-2.31587E+1
-3.58000E-1	-2.34495E-11	1.08480E-2	-3.58000E-1	-2.29131E+1	-1.50442E-11	1.00053E-2	-3.58000E-1	-2.30540E+1
-3.58650E-1	-2.79023E-11	1.15453E-2	-3.58650E-1	-2.29138E+1	-1.43830E-11	9.31590E-3	-3.58650E-1	-2.30288E+1
-3.59300E-1	-2.44020E-11	1.20039E-2	-3.59300E-1	-2.32086E+1	-2.08547E-11	8.69052E-3	-3.59300E-1	-2.29936E+1
-3.59950E-1	-1.69777E-11	1.20020E-2	-3.59950E-1	-2.28165E+1	-2.70488E-11	8.71212E-3	-3.59950E-1	-2.26701E+1
-3.60600E-1	-1.39838E-11	1.17042E-2	-3.60600E-1	-2.31431E+1	-2.59095E-11	9.39717E-3	-3.60600E-1	-2.29529E+1
-3.61250E-1	-1.83171E-11	1.21788E-2	-3.61250E-1	-2.28590E+1	-1.92858E-11	1.01844E-2	-3.61250E-1	-2.32028E+1
-3.61900E-1	-2.57558E-11	1.31599E-2	-3.61900E-1	-2.32124E+1	-1.40382E-11	1.05033E-2	-3.61900E-1	-2.30583E+1
-3.62550E-1	-2.74451E-11	1.40427E-2	-3.62550E-1	-2.30027E+1	-1.62266E-11	1.02020E-2	-3.62550E-1	-2.32080E+1
-3.63200E-1	-2.20342E-11	1.40134E-2	-3.63200E-1	-2.30322E+1	-2.33461E-11	1.00374E-2	-3.63200E-1	-2.30495E+1
-3.63850E-1	-1.54743E-11	1.31733E-2	-3.63850E-1	-2.26888E+1	-2.76012E-11	1.05552E-2	-3.63850E-1	-2.30389E+1
-3.64500E-1	-1.54850E-11	1.23969E-2	-3.64500E-1	-2.31623E+1	-2.37324E-11	1.14697E-2	-3.64500E-1	-2.30588E+1
-3.65150E-1	-2.17214E-11	1.23123E-2	-3.65150E-1	-2.29625E+1	-1.64142E-11	1.21976E-2	-3.65150E-1	-2.28132E+1
-3.65800E-1	-2.76238E-11	1.23086E-2	-3.65800E-1	-2.31240E+1	-1.36770E-11	1.21932E-2	-3.65800E-1	-2.33040E+1
-3.66450E-1	-2.65227E-11	1.21719E-2	-3.66450E-1	-2.32193E+1	-1.85108E-11	1.16410E-2	-3.66450E-1	-2.28878E+1
-3.67100E-1	-1.96700E-11	1.12281E-2	-3.67100E-1	-2.30728E+1	-2.57486E-11	1.11554E-2	-3.67100E-1	-2.31441E+1
-3.67750E-1	-1.48515E-11	1.02695E-2	-3.67750E-1	-2.30135E+1	-2.70931E-11	1.11584E-2	-3.67750E-1	-2.31123E+1
-3.68400E-1	-1.73197E-11	1.01456E-2	-3.68400E-1	-2.29611E+1	-2.09045E-11	1.16040E-2	-3.68400E-1	-2.30758E+1
-3.69050E-1	-2.41878E-11	1.09461E-2	-3.69050E-1	-2.31149E+1	-1.45209E-11	1.20076E-2	-3.69050E-1	-2.30314E+1
-3.69700E-1	-2.83903E-11	1.16728E-2	-3.69700E-1	-2.28389E+1	-1.43714E-11	1.16095E-2	-3.69700E-1	-2.30337E+1
-3.70350E-1	-2.47152E-11	1.15597E-2	-3.70350E-1	-2.31461E+1	-2.10641E-11	1.09366E-2	-3.70350E-1	-2.31156E+1
-3.71000E-1	-1.71091E-11	1.05984E-2	-3.71000E-1	-2.31607E+1	-2.67119E-11	1.05028E-2	-3.71000E-1	-2.30971E+1
-3.71650E-1	-1.48387E-11	9.77229E-3	-3.71650E-1	-2.29821E+1	-2.53763E-11	1.06616E-2	-3.71650E-1	-2.29994E+1
-3.72300E-1	-1.98024E-11	9.86728E-3	-3.72300E-1	-2.31281E+1	-1.83801E-11	1.12700E-2	-3.72300E-1	-2.29221E+1
-3.72950E-1	-2.66281E-11	1.05396E-2	-3.72950E-1	-2.31818E+1	-1.38937E-11	1.14065E-2	-3.72950E-1	-2.29631E+1
-3.73600E-1	-2.76136E-11	1.08861E-2	-3.73600E-1	-2.30178E+1	-1.69255E-11	1.08568E-2	-3.73600E-1	-2.33397E+1
-3.74250E-1	-2.17151E-11	1.05697E-2	-3.74250E-1	-2.33378E+1	-2.41447E-11	1.00308E-2	-3.74250E-1	-2.30506E+1
-3.74900E-1	-1.53290E-11	9.81062E-3	-3.74900E-1	-2.30716E+1	-2.79544E-11	9.66449E-3	-3.74900E-1	-2.30272E+1
-3.75550E-1	-1.56615E-11	9.31970E-3	-3.75550E-1	-2.29205E+1	-2.38550E-11	1.00959E-2	-3.75550E-1	-2.29670E+1
-3.76200E-1	-2.25292E-11	9.59074E-3	-3.76200E-1	-2.31884E+1	-1.66097E-11	1.05067E-2	-3.76200E-1	-2.31832E+1
-3.76850E-1	-2.79607E-11	9.89296E-3	-3.76850E-1	-2.31636E+1	-1.44231E-11	1.03489E-2	-3.76850E-1	-2.32167E+1
-3.77500E-1	-2.61658E-11	9.65270E-3	-3.77500E-1	-2.31762E+1	-1.98516E-11	9.53230E-3	-3.77500E-1	-2.29926E+1
-3.78150E-1	-1.90099E-11	8.74169E-3	-3.78150E-1	-2.30472E+1	-2.70659E-11	8.95042E-3	-3.78150E-1	-2.30896E+1
-3.78800E-1	-1.46149E-11	7.87271E-3	-3.78800E-1	-2.32952E+1	-2.78698E-11	9.27164E-3	-3.78800E-1	-2.31660E+1
-3.79450E-1	-1.81287E-11	7.75570E-3	-3.79450E-1	-2.32173E+1	-2.16850E-11	1.02193E-2	-3.79450E-1	-2.29519E+1
-3.80100E-1	-2.49797E-11	8.33081E-3	-3.80100E-1	-2.28944E+1	-1.50669E-11	1.07989E-2	-3.80100E-1	-2.30824E+1
-3.80750E-1	-2.80838E-11	8.99147E-3	-3.80750E-1	-2.31620E+1	-1.61173E-11	1.06518E-2	-3.80750E-1	-2.31159E+1
-3.81400E-1	-2.37300E-11	9.12952E-3	-3.81400E-1	-2.33326E+1	-2.27227E-11	1.02267E-2	-3.81400E-1	-2.32634E+1
-3.82050E-1	-1.65383E-11	8.63552E-3	-3.82050E-1	-2.31016E+1	-2.83280E-11	1.07251E-2	-3.82050E-1	-2.33342E+1
-3.82700E-1	-1.47484E-11	8.10316E-3	-3.82700E-1	-2.30060E+1	-2.64534E-11	1.20206E-2	-3.82700E-1	-2.30166E+1
-3.83350E-1	-2.04097E-11	8.03259E-3	-3.83350E-1	-2.32927E+1	-1.93416E-11	1.33070E-2	-3.83350E-1	-2.30715E+1
-3.84000E-1	-2.67622E-11	8.44824E-3	-3.84000E-1	-2.31105E+1	-1.49953E-11	1.35997E-2	-3.84000E-1	-2.32164E+1
-3.84650E-1	-2.74875E-11	8.88592E-3	-3.84650E-1	-2.31299E+1	-1.88632E-11	1.28011E-2	-3.84650E-1	-2.31591E+1
-3.85300E-1	-2.13685E-11	8.85997E-3	-3.85300E-1	-2.30665E+1	-2.61497E-11	1.20528E-2	-3.85300E-1	-2.32840E+1
-3.85950E-1	-1.50091E-11	8.47929E-3	-3.85950E-1	-2.32113E+1	-2.94839E-11	1.20841E-2	-3.85950E-1	-2.30818E+1
-3.86600E-1	-1.61535E-11	8.33663E-3	-3.86600E-1	-2.31590E+1	-2.47019E-11	1.27296E-2	-3.86600E-1	-2.30818E+1
-3.87250E-1	-2.31789E-11	8.65718E-3	-3.87250E-1	-2.30349E+1	-1.76946E-11	1.30260E-2	-3.87250E-1	-2.32952E+1
-3.87900E-1	-2.83991E-11	9.19442E-3	-3.87900E-1	-2.30979E+1	-1.57333E-11	1.26384E-2	-3.87900E-1	-2.30001E+1
-3.88550E-1	-2.60237E-11	9.37929E-3	-3.88550E-1	-2.34112E+1	-2.19202E-11	1.19062E-2	-3.88550E-1	-2.32061E+1
-3.89200E-1	-1.85999E-11	8.84542E-3	-3.89200E-1	-2.30653E+1	-2.83287E-11	1.17109E-2	-3.89200E-1	-2.34149E+1
-3.89850E-1	-1.45944E-11	8.33505E-3	-3.89850E-1	-2.30928E+1	-2.86217E-11	1.20278E-2	-3.89850E-1	-2.32027E+1
-3.90500E-1	-1.85153E-11	8.36645E-3	-3.90500E-1	-2.30610E+1	-2.24962E-11	1.23214E-2	-3.90500E-1	-2.31485E+1
-3.91150E-1	-2.56006E-11	9.00179E-3	-3.91150E-1	-2.31423E+1	-1.67244E-11	1.20250E-2	-3.91150E-1	-2.33772E+1
-3.91800E-1	-2.84860E-11	9.79503E-3	-3.91800E-1	-2.32080E+1	-1.78604E-11	1.10892E-2	-3.91800E-1	-2.30900E+1
-3.92450E-1	-2.39520E-11	9.88409E-3	-3.92450E-1	-2.31015E+1	-2.53232E-11	1.03619E-2	-3.92450E-1	-2.29776E+1
-3.93100E-1	-1.68343E-11	9.31823E-3	-3.93100E-1	-2.31730E+1	-3.02175E-11	1.06149E-2	-3.93100E-1	-2.30178E+1
-3.93750E-1	-1.53047E-11	8.94586E-3	-3.93750E-1	-2.33059E+1	-2.76657E-11	1.15577E-2	-3.93750E-1	-2.29078E+1
-3.94400E-1	-2.13059E-11	9.37654E-3	-3.94400E-1	-2.32149E+1	-2.04304E-11	1.24425E-2	-3.94400E-1	-2.31806E+1
-3.95050E-1	-2.80582E-11	1.05501E-2	-3.95050E-1	-2.29929E+1	-1.67171E-11	1.25579E-2	-3.95050E-1	-2.33259E+1
-3.95700E-1	-2.77070E-11	1.13544E-2	-3.95700E-1	-2.32089E+1	-2.10111E-11	1.19977E-2	-3.95700E-1	-2.30087E+1
-3.96350E-1	-2.13375E-11	1.13650E-2	-3.96350E-1	-2.32689E+1	-2.84536E-11	1.13451E-2	-3.96350E-1	-2.32872E+1
-3.97000E-1	-1.57910E-11	1.07856E-2	-3.97000E-1	-2.30707E+1	-3.09747E-11	1.11069E-2	-3.97000E-1	-2.32415E+1
-3.97650E-1	-1.70069E-11	1.02749E-2	-3.97650E-1	-2.28501E+1	-2.57730E-11	1.10853E-2	-3.97650E-1	-2.29859E+1
-3.98300E-1	-2.45368E-11	1.05418E-2	-3.98300E-1	-2.32540E+1	-1.89132E-11	1.07636E-2	-3.98300E-1	-2.32814E+1
-3.98950E-1	-2.91545E-11	1.09665E-2	-3.98950E-1	-2.31010E+1	-1.81054E-11	1.02500E-2	-3.98950E-1	-2.32131E+1
-3.99600E-1	-2.64195E-11	1.07324E-2	-3.99600E-1	-2.30663E+1	-2.41107E-11	9.66501E-3	-3.99600E-1	-2.30760E+1
-4.00250E-1	-1.91447E-11	9.75597E-3	-4.00250E-1	-2.31492E+1	-3.08188E-11	9.58742E-3	-4.00250E-1	-2.29830E+1
-4.00900E-1	-1.58180E-11	8.77304E-3	-4.00900E-1	-2.31161E+1	-3.00007E-11	9.92986E-3	-4.00900E-1	-2.32277E+1
-4.01550E-1	-2.02507E-11	8.75847E-3	-4.01550E-1	-2.30785E+1	-2.33776E-11	1.04408E-2	-4.01550E-1	-2.30659E+1
-4.02200E-1	-2.73939E-11	9.66284E-3	-4.02200E-1	-2.32536E+1	-1.79547E-11	1.04645E-2	-4.02200E-1	-2.31512E+1
-4.02850E-1	-2.97765E-11	1.04337E-2	-4.02850E-1	-2.32737E+1	-1.94003E-11	9.87702E-3	-4.02850E-1	-2.33902E+1
-4.03500E-1	-2.41116E-11	1.03300E-2	-4.03500E-1	-2.29912E+1	-2.68445E-11	9.12045E-3	-4.03500E-1	-2.31599E+1
-4.04150E-1	-1.72570E-11	9.52649E-3	-4.04150E-1	-2.33670E+1	-3.11119E-11	9.05081E-3	-4.04150E-1	-2.29845E+1
-4.04800E-1	-1.66802E-11	8.97992E-3	-4.04800E-1	-2.31438E+1	-2.79554E-11	9.79575E-3	-4.04800E-1	-2.31795E+1
-4.05450E-1	-2.28626E-11	9.53171E-3	-4.05450E-1	-2.30359E+1	-2.09625E-11	1.07048E-2	-4.05450E-1	-2.30120E+1
-4.06100E-1	-2.92595E-11	1.04199E-2	-4.06100E-1	-2.31292E+1	-1.77573E-11	1.11149E-2	-4.06100E-1	-2.32917E+1
-4.06750E-1	-2.89400E-11	1.08110E-2	-4.06750E-1	-2.33495E+1	-2.22909E-11	1.08099E-2	-4.06750E-1	-2.31639E+1
-4.07400E-1	-2.19474E-11	1.03636E-2	-4.07400E-1	-2.31814E+1	-2.93322E-11	1.03224E-2	-4.07400E-1	-2.31125E+1
-4.08050E-1	-1.66474E-11	9.70584E-3	-4.08050E-1	-2.32154E+1	-3.11143E-11	1.02692E-2	-4.08050E-1	-2.31549E+1
-4.08700E-1	-1.89664E-11	9.58344E-3	-4.08700E-1	-2.31200E+1	-2.56571E-11	1.06870E-2	-4.08700E-1	-2.32558E+1
-4.09350E-1	-2.61571E-11	9.82066E-3	-4.09350E-1	-2.32143E+1	-1.89632E-11	1.08158E-2	-4.09350E-1	-2.30833E+1
-4.10000E-1	-3.03978E-11	9.93151E-3	-4.10000E-1	-2.34126E+1	-1.83808E-11	1.03785E-2	-4.10000E-1	-2.29293E+1
-4.10650E-1	-2.69435E-11	9.57994E-3	-4.10650E-1	-2.32711E+1	-2.45296E-11	9.40594E-3	-4.10650E-1	-2.32341E+1
-4.11300E-1	-2.02572E-11	8.73335E-3	-4.11300E-1	-2.33540E+1	-3.03474E-11	8.95538E-3	-4.11300E-1	-2.31773E+1
-4.11950E-1	-1.72067E-11	8.34000E-3	-4.11950E-1	-2.29352E+1	-2.92758E-11	9.56359E-3	-4.11950E-1	-2.34237E+1
-4.12600E-1	-2.16571E-11	8.52379E-3	-4.12600E-1	-2.32726E+1	-2.23013E-11	1.04659E-2	-4.12600E-1	-2.29917E+1
-4.13250E-1	-2.87750E-11	9.39511E-3	-4.13250E-1	-2.33559E+1	-1.70149E-11	1.06857E-2	-4.13250E-1	-2.32052E+1
-4.13900E-1	-3.05439E-11	1.01922E-2	-4.13900E-1	-2.29382E+1	-1.96739E-11	9.87193E-3	-4.13900E-1	-2.34069E+1
-4.14550E-1	-2.49803E-11	1.05073E-2	-4.14550E-1	-2.33835E+1	-2.66599E-11	8.87485E-3	-4.14550E-1	-2.31037E+1
-4.15200E-1	-1.81459E-11	1.05051E-2	-4.15200E-1	-2.32159E+1	-3.09115E-11	8.76479E-3	-4.15200E-1	-2.32650E+1
